store_id,city,state,store_name,category,address,phone,rating,review_count,maps_search_url,checked_date,record_type,part_id,part_name,part_search_term,availability_status,part_store_maps_search_url,mapping_note,price_min_inr,price_typical_inr,price_max_inr,price_confidence,price_basis,price_as_of,school_project_price_inr,school_price_note
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,SAF-003,Cooling Fan,Cooling Fan,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Cooling+Fan+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,SAF-004,Current-Limit Module,Current-Limit Module,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Current-Limit+Module+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,SAF-005,Dust Filter,Dust Filter,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Dust+Filter+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,SAF-006,Hardware Emergency Stop,Hardware Emergency Stop,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Hardware+Emergency+Stop+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,SAF-007,Mechanical Hard Stop,Mechanical Hard Stop,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Mechanical+Hard+Stop+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,SAF-008,Motor Temperature Sensor,Motor Temperature Sensor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Motor+Temperature+Sensor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,SAF-009,Protective Joint Cover,Protective Joint Cover,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Protective+Joint+Cover+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,SAF-010,Safety Relay,Safety Relay,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Safety+Relay+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,SAF-011,Thermal Sensor / Thermistor,Thermal Sensor / Thermistor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Thermal+Sensor+%2F+Thermistor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,ACT-001,BLDC Integrated Robot Joint Actuator,BLDC Integrated Robot Joint Actuator,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+BLDC+Integrated+Robot+Joint+Actuator+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,12000,12000,12000,Low,Robotics actuator market estimate,2026-08-30,12000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,ACT-002,Cycloidal Reducer,Cycloidal Reducer,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Cycloidal+Reducer+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,4000,4000,4000,Low,Precision reducer estimate,2026-08-30,4000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,ACT-003,DYNAMIXEL Pro / Y-Series Actuator,DYNAMIXEL Pro / Y-Series Actuator,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+DYNAMIXEL+Pro+%2F+Y-Series+Actuator+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,25000,25000,25000,Low,Robotis industrial/import estimate,2026-08-30,25000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,ACT-004,DYNAMIXEL XH / XW High-Torque Servo,DYNAMIXEL XH / XW High-Torque Servo,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+DYNAMIXEL+XH+%2F+XW+High-Torque+Servo+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,25000,25000,25000,Low,Robotis industrial/import estimate,2026-08-30,25000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,ACT-005,DYNAMIXEL XL330 Smart Servo,DYNAMIXEL XL330 Smart Servo,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+DYNAMIXEL+XL330+Smart+Servo+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,1800,2600,3800,Medium,Robotis/import estimate,2026-08-30,2600,School-project baseline: typical low-cost hobby/education price.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,ACT-006,DYNAMIXEL XM430 Smart Servo,DYNAMIXEL XM430 Smart Servo,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+DYNAMIXEL+XM430+Smart+Servo+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,18000,18000,18000,Medium,Robotis/import estimate,2026-08-30,18000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,ACT-007,Frameless BLDC Motor,Frameless BLDC Motor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Frameless+BLDC+Motor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,6000,6000,6000,Low,Industrial/import estimate,2026-08-30,6000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,ACT-008,Harmonic Drive Gearbox,Harmonic Drive Gearbox,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Harmonic+Drive+Gearbox+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,12000,12000,12000,Low,Precision reducer import estimate,2026-08-30,12000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,ACT-009,PMSM Robot Joint Motor,PMSM Robot Joint Motor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+PMSM+Robot+Joint+Motor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,6000,6000,6000,Low,Industrial/import estimate,2026-08-30,6000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,ACT-010,Planetary Gearbox,Planetary Gearbox,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Planetary+Gearbox+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,800,800,800,Medium,India industrial market range,2026-08-30,800,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,ACT-011,QDD / Quasi-Direct-Drive Actuator,QDD / Quasi-Direct-Drive Actuator,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+QDD+%2F+Quasi-Direct-Drive+Actuator+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,12000,12000,12000,Low,Robotics actuator market estimate,2026-08-30,12000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,ACT-012,Servo Brake Module,Servo Brake Module,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Servo+Brake+Module+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,1200,1200,1200,Low,Category-based India market estimate,2026-08-30,1200,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,VIS-001,Event Camera,Event Camera,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Event+Camera+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50000,50000,50000,Low,Research camera import estimate,2026-08-30,50000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,VIS-002,Fisheye / Wide-Angle Camera,Fisheye / Wide-Angle Camera,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Fisheye+%2F+Wide-Angle+Camera+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,500,500,500,Low,Category-based India market estimate,2026-08-30,500,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,VIS-003,Global-Shutter Camera,Global-Shutter Camera,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Global-Shutter+Camera+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,500,500,500,Low,Category-based India market estimate,2026-08-30,500,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,VIS-004,Intel RealSense D435i / Depth Camera,Intel RealSense D435i / Depth Camera,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Intel+RealSense+D435i+%2F+Depth+Camera+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,25000,25000,25000,Medium,India import/retail estimate,2026-08-30,25000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,VIS-005,Luxonis OAK-D / AI Depth Camera,Luxonis OAK-D / AI Depth Camera,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Luxonis+OAK-D+%2F+AI+Depth+Camera+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,18000,18000,18000,Medium,India import/retail estimate,2026-08-30,18000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,VIS-006,Stereo Camera,Stereo Camera,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Stereo+Camera+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,500,500,500,Low,Category-based India market estimate,2026-08-30,500,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,VIS-007,Thermal Camera,Thermal Camera,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Thermal+Camera+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,6000,6000,6000,Low,Wide sensor-class range,2026-08-30,6000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,VIS-008,Time-of-Flight Depth Camera,Time-of-Flight Depth Camera,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Time-of-Flight+Depth+Camera+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,500,500,500,Low,Category-based India market estimate,2026-08-30,500,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,VIS-009,USB HD Camera,USB HD Camera,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+USB+HD+Camera+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,500,500,500,Low,Category-based India market estimate,2026-08-30,500,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,VIS-010,Wrist Camera,Wrist Camera,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Wrist+Camera+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,500,500,500,Low,Category-based India market estimate,2026-08-30,500,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,CTRL-005,Google Coral USB / Edge TPU,Google Coral USB / Edge TPU,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Google+Coral+USB+%2F+Edge+TPU+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,7000,7000,7000,Medium,India import/marketplace range,2026-08-30,7000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,CTRL-006,NVIDIA Jetson AGX Orin / Thor-class compute,NVIDIA Jetson AGX Orin / Thor-class compute,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+NVIDIA+Jetson+AGX+Orin+%2F+Thor-class+compute+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,240000,240000,240000,High,Current India retail/import anchor,2026-08-30,240000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,CTRL-007,NVIDIA Jetson Orin NX,NVIDIA Jetson Orin NX,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+NVIDIA+Jetson+Orin+NX+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,80000,80000,80000,Medium,Current India industrial/import anchor,2026-08-30,80000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,CTRL-008,NVIDIA Jetson Orin Nano,NVIDIA Jetson Orin Nano,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+NVIDIA+Jetson+Orin+Nano+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,48000,48000,48000,High,Current India retail/import anchor,2026-08-30,48000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,CTRL-009,RP2040 / Raspberry Pi Pico,RP2040 / Raspberry Pi Pico,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+RP2040+%2F+Raspberry+Pi+Pico+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,300,550,1200,High,India retail range,2026-08-30,550,School-project baseline: typical low-cost hobby/education price.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,CTRL-010,Raspberry Pi 5,Raspberry Pi 5,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Raspberry+Pi+5+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,5000,5000,5000,High,Current India retail anchor,2026-08-30,5000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-002,Bengaluru,Karnataka,Robocraze Warehouse,Electronic parts supplier,"Ground Floor, 912/10, 4th G Main Rd, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043",+91 81230 57137,4.6,3285,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Bengaluru,2026-08-30,part_search_seed,CTRL-011,Raspberry Pi Zero 2 W,Raspberry Pi Zero 2 W,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robocraze+Warehouse+Raspberry+Pi+Zero+2+W+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,1800,2500,3500,High,Current India retail anchor,2026-08-30,2500,School-project baseline: typical low-cost hobby/education price.
