part_id,seller,offer_type,product_name,price_inr,url,checked_date,note
SAF-004,Amazon.in,search_seed,Current-Limit Module,,https://www.amazon.in/s?k=Current-Limit+Module,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-005,Robu,search_seed,Dust Filter,,https://robu.in/?s=Dust+Filter&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-005,Robocraze,search_seed,Dust Filter,,https://robocraze.com/search?q=Dust+Filter,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-005,Amazon.in,search_seed,Dust Filter,,https://www.amazon.in/s?k=Dust+Filter,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-006,Robu,search_seed,Hardware Emergency Stop,,https://robu.in/?s=Hardware+Emergency+Stop&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-006,Robocraze,search_seed,Hardware Emergency Stop,,https://robocraze.com/search?q=Hardware+Emergency+Stop,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-006,Amazon.in,search_seed,Hardware Emergency Stop,,https://www.amazon.in/s?k=Hardware+Emergency+Stop,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-007,Robu,search_seed,Mechanical Hard Stop,,https://robu.in/?s=Mechanical+Hard+Stop&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-007,Robocraze,search_seed,Mechanical Hard Stop,,https://robocraze.com/search?q=Mechanical+Hard+Stop,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-007,Amazon.in,search_seed,Mechanical Hard Stop,,https://www.amazon.in/s?k=Mechanical+Hard+Stop,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-008,Robu,search_seed,Motor Temperature Sensor,,https://robu.in/?s=Motor+Temperature+Sensor&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-008,Robocraze,search_seed,Motor Temperature Sensor,,https://robocraze.com/search?q=Motor+Temperature+Sensor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-008,Amazon.in,search_seed,Motor Temperature Sensor,,https://www.amazon.in/s?k=Motor+Temperature+Sensor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-009,Robu,search_seed,Protective Joint Cover,,https://robu.in/?s=Protective+Joint+Cover&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-009,Robocraze,search_seed,Protective Joint Cover,,https://robocraze.com/search?q=Protective+Joint+Cover,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-009,Amazon.in,search_seed,Protective Joint Cover,,https://www.amazon.in/s?k=Protective+Joint+Cover,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-010,Robu,search_seed,Safety Relay,,https://robu.in/?s=Safety+Relay&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-010,Robocraze,search_seed,Safety Relay,,https://robocraze.com/search?q=Safety+Relay,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-010,Amazon.in,search_seed,Safety Relay,,https://www.amazon.in/s?k=Safety+Relay,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-011,Robu,search_seed,Thermal Sensor / Thermistor,,https://robu.in/?s=Thermal+Sensor+%2F+Thermistor&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-011,Robocraze,search_seed,Thermal Sensor / Thermistor,,https://robocraze.com/search?q=Thermal+Sensor+%2F+Thermistor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
SAF-011,Amazon.in,search_seed,Thermal Sensor / Thermistor,,https://www.amazon.in/s?k=Thermal+Sensor+%2F+Thermistor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-001,Robu,search_seed,BLDC Integrated Robot Joint Actuator,,https://robu.in/?s=BLDC+Integrated+Robot+Joint+Actuator&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-001,Robocraze,search_seed,BLDC Integrated Robot Joint Actuator,,https://robocraze.com/search?q=BLDC+Integrated+Robot+Joint+Actuator,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-001,Amazon.in,search_seed,BLDC Integrated Robot Joint Actuator,,https://www.amazon.in/s?k=BLDC+Integrated+Robot+Joint+Actuator,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-002,Robu,search_seed,Cycloidal Reducer,,https://robu.in/?s=Cycloidal+Reducer&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-002,Robocraze,search_seed,Cycloidal Reducer,,https://robocraze.com/search?q=Cycloidal+Reducer,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-002,Amazon.in,search_seed,Cycloidal Reducer,,https://www.amazon.in/s?k=Cycloidal+Reducer,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-003,Robu,search_seed,DYNAMIXEL Pro / Y-Series Actuator,,https://robu.in/?s=DYNAMIXEL+Pro+%2F+Y-Series+Actuator&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-003,Robocraze,search_seed,DYNAMIXEL Pro / Y-Series Actuator,,https://robocraze.com/search?q=DYNAMIXEL+Pro+%2F+Y-Series+Actuator,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-003,Amazon.in,search_seed,DYNAMIXEL Pro / Y-Series Actuator,,https://www.amazon.in/s?k=DYNAMIXEL+Pro+%2F+Y-Series+Actuator,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-004,Robu,search_seed,DYNAMIXEL XH / XW High-Torque Servo,,https://robu.in/?s=DYNAMIXEL+XH+%2F+XW+High-Torque+Servo&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-004,Robocraze,search_seed,DYNAMIXEL XH / XW High-Torque Servo,,https://robocraze.com/search?q=DYNAMIXEL+XH+%2F+XW+High-Torque+Servo,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-004,Amazon.in,search_seed,DYNAMIXEL XH / XW High-Torque Servo,,https://www.amazon.in/s?k=DYNAMIXEL+XH+%2F+XW+High-Torque+Servo,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-005,Robu,search_seed,DYNAMIXEL XL330 Smart Servo,,https://robu.in/?s=DYNAMIXEL+XL330+Smart+Servo&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-005,Robocraze,search_seed,DYNAMIXEL XL330 Smart Servo,,https://robocraze.com/search?q=DYNAMIXEL+XL330+Smart+Servo,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-005,Amazon.in,search_seed,DYNAMIXEL XL330 Smart Servo,,https://www.amazon.in/s?k=DYNAMIXEL+XL330+Smart+Servo,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-006,Robu,search_seed,DYNAMIXEL XM430 Smart Servo,,https://robu.in/?s=DYNAMIXEL+XM430+Smart+Servo&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-006,Robocraze,search_seed,DYNAMIXEL XM430 Smart Servo,,https://robocraze.com/search?q=DYNAMIXEL+XM430+Smart+Servo,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-006,Amazon.in,search_seed,DYNAMIXEL XM430 Smart Servo,,https://www.amazon.in/s?k=DYNAMIXEL+XM430+Smart+Servo,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-007,Robu,search_seed,Frameless BLDC Motor,,https://robu.in/?s=Frameless+BLDC+Motor&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-007,Robocraze,search_seed,Frameless BLDC Motor,,https://robocraze.com/search?q=Frameless+BLDC+Motor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-007,Amazon.in,search_seed,Frameless BLDC Motor,,https://www.amazon.in/s?k=Frameless+BLDC+Motor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-008,Robu,search_seed,Harmonic Drive Gearbox,,https://robu.in/?s=Harmonic+Drive+Gearbox&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-008,Robocraze,search_seed,Harmonic Drive Gearbox,,https://robocraze.com/search?q=Harmonic+Drive+Gearbox,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-008,Amazon.in,search_seed,Harmonic Drive Gearbox,,https://www.amazon.in/s?k=Harmonic+Drive+Gearbox,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-009,Robu,search_seed,PMSM Robot Joint Motor,,https://robu.in/?s=PMSM+Robot+Joint+Motor&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-009,Robocraze,search_seed,PMSM Robot Joint Motor,,https://robocraze.com/search?q=PMSM+Robot+Joint+Motor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-009,Amazon.in,search_seed,PMSM Robot Joint Motor,,https://www.amazon.in/s?k=PMSM+Robot+Joint+Motor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-010,Robu,search_seed,Planetary Gearbox,,https://robu.in/?s=Planetary+Gearbox&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-010,Robocraze,search_seed,Planetary Gearbox,,https://robocraze.com/search?q=Planetary+Gearbox,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-010,Amazon.in,search_seed,Planetary Gearbox,,https://www.amazon.in/s?k=Planetary+Gearbox,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-011,Robu,search_seed,QDD / Quasi-Direct-Drive Actuator,,https://robu.in/?s=QDD+%2F+Quasi-Direct-Drive+Actuator&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-011,Robocraze,search_seed,QDD / Quasi-Direct-Drive Actuator,,https://robocraze.com/search?q=QDD+%2F+Quasi-Direct-Drive+Actuator,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-011,Amazon.in,search_seed,QDD / Quasi-Direct-Drive Actuator,,https://www.amazon.in/s?k=QDD+%2F+Quasi-Direct-Drive+Actuator,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-012,Robu,search_seed,Servo Brake Module,,https://robu.in/?s=Servo+Brake+Module&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-012,Robocraze,search_seed,Servo Brake Module,,https://robocraze.com/search?q=Servo+Brake+Module,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-012,Amazon.in,search_seed,Servo Brake Module,,https://www.amazon.in/s?k=Servo+Brake+Module,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-001,Robu,search_seed,Event Camera,,https://robu.in/?s=Event+Camera&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-001,Robocraze,search_seed,Event Camera,,https://robocraze.com/search?q=Event+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-001,Amazon.in,search_seed,Event Camera,,https://www.amazon.in/s?k=Event+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-002,Robu,search_seed,Fisheye / Wide-Angle Camera,,https://robu.in/?s=Fisheye+%2F+Wide-Angle+Camera&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-002,Robocraze,search_seed,Fisheye / Wide-Angle Camera,,https://robocraze.com/search?q=Fisheye+%2F+Wide-Angle+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-002,Amazon.in,search_seed,Fisheye / Wide-Angle Camera,,https://www.amazon.in/s?k=Fisheye+%2F+Wide-Angle+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-003,Robu,search_seed,Global-Shutter Camera,,https://robu.in/?s=Global-Shutter+Camera&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-003,Robocraze,search_seed,Global-Shutter Camera,,https://robocraze.com/search?q=Global-Shutter+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-003,Amazon.in,search_seed,Global-Shutter Camera,,https://www.amazon.in/s?k=Global-Shutter+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-004,Robu,search_seed,Intel RealSense D435i / Depth Camera,,https://robu.in/?s=Intel+RealSense+D435i+%2F+Depth+Camera&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-004,Robocraze,search_seed,Intel RealSense D435i / Depth Camera,,https://robocraze.com/search?q=Intel+RealSense+D435i+%2F+Depth+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-004,Amazon.in,search_seed,Intel RealSense D435i / Depth Camera,,https://www.amazon.in/s?k=Intel+RealSense+D435i+%2F+Depth+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-005,Robu,search_seed,Luxonis OAK-D / AI Depth Camera,,https://robu.in/?s=Luxonis+OAK-D+%2F+AI+Depth+Camera&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-005,Robocraze,search_seed,Luxonis OAK-D / AI Depth Camera,,https://robocraze.com/search?q=Luxonis+OAK-D+%2F+AI+Depth+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-005,Amazon.in,search_seed,Luxonis OAK-D / AI Depth Camera,,https://www.amazon.in/s?k=Luxonis+OAK-D+%2F+AI+Depth+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-006,Robu,search_seed,Stereo Camera,,https://robu.in/?s=Stereo+Camera&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-006,Robocraze,search_seed,Stereo Camera,,https://robocraze.com/search?q=Stereo+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-006,Amazon.in,search_seed,Stereo Camera,,https://www.amazon.in/s?k=Stereo+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-007,Robu,search_seed,Thermal Camera,,https://robu.in/?s=Thermal+Camera&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-007,Robocraze,search_seed,Thermal Camera,,https://robocraze.com/search?q=Thermal+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-007,Amazon.in,search_seed,Thermal Camera,,https://www.amazon.in/s?k=Thermal+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-008,Robu,search_seed,Time-of-Flight Depth Camera,,https://robu.in/?s=Time-of-Flight+Depth+Camera&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-008,Robocraze,search_seed,Time-of-Flight Depth Camera,,https://robocraze.com/search?q=Time-of-Flight+Depth+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-008,Amazon.in,search_seed,Time-of-Flight Depth Camera,,https://www.amazon.in/s?k=Time-of-Flight+Depth+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-009,Robu,search_seed,USB HD Camera,,https://robu.in/?s=USB+HD+Camera&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-009,Robocraze,search_seed,USB HD Camera,,https://robocraze.com/search?q=USB+HD+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-009,Amazon.in,search_seed,USB HD Camera,,https://www.amazon.in/s?k=USB+HD+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-010,Robu,search_seed,Wrist Camera,,https://robu.in/?s=Wrist+Camera&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-010,Robocraze,search_seed,Wrist Camera,,https://robocraze.com/search?q=Wrist+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
VIS-010,Amazon.in,search_seed,Wrist Camera,,https://www.amazon.in/s?k=Wrist+Camera,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-005,Robu,search_seed,Google Coral USB / Edge TPU,,https://robu.in/?s=Google+Coral+USB+%2F+Edge+TPU&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-005,Robocraze,search_seed,Google Coral USB / Edge TPU,,https://robocraze.com/search?q=Google+Coral+USB+%2F+Edge+TPU,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-005,Amazon.in,search_seed,Google Coral USB / Edge TPU,,https://www.amazon.in/s?k=Google+Coral+USB+%2F+Edge+TPU,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-006,Robu,search_seed,NVIDIA Jetson AGX Orin / Thor-class compute,,https://robu.in/?s=NVIDIA+Jetson+AGX+Orin+%2F+Thor-class+compute&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-006,Robocraze,search_seed,NVIDIA Jetson AGX Orin / Thor-class compute,,https://robocraze.com/search?q=NVIDIA+Jetson+AGX+Orin+%2F+Thor-class+compute,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-006,Amazon.in,search_seed,NVIDIA Jetson AGX Orin / Thor-class compute,,https://www.amazon.in/s?k=NVIDIA+Jetson+AGX+Orin+%2F+Thor-class+compute,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-007,Robu,search_seed,NVIDIA Jetson Orin NX,,https://robu.in/?s=NVIDIA+Jetson+Orin+NX&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-007,Robocraze,search_seed,NVIDIA Jetson Orin NX,,https://robocraze.com/search?q=NVIDIA+Jetson+Orin+NX,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-007,Amazon.in,search_seed,NVIDIA Jetson Orin NX,,https://www.amazon.in/s?k=NVIDIA+Jetson+Orin+NX,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-008,Robu,search_seed,NVIDIA Jetson Orin Nano,,https://robu.in/?s=NVIDIA+Jetson+Orin+Nano&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-008,Robocraze,search_seed,NVIDIA Jetson Orin Nano,,https://robocraze.com/search?q=NVIDIA+Jetson+Orin+Nano,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-008,Amazon.in,search_seed,NVIDIA Jetson Orin Nano,,https://www.amazon.in/s?k=NVIDIA+Jetson+Orin+Nano,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-009,Robu,search_seed,RP2040 / Raspberry Pi Pico,,https://robu.in/?s=RP2040+%2F+Raspberry+Pi+Pico&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-009,Robocraze,search_seed,RP2040 / Raspberry Pi Pico,,https://robocraze.com/search?q=RP2040+%2F+Raspberry+Pi+Pico,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-009,Amazon.in,search_seed,RP2040 / Raspberry Pi Pico,,https://www.amazon.in/s?k=RP2040+%2F+Raspberry+Pi+Pico,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-010,Robu,search_seed,Raspberry Pi 5,,https://robu.in/?s=Raspberry+Pi+5&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-010,Robocraze,search_seed,Raspberry Pi 5,,https://robocraze.com/search?q=Raspberry+Pi+5,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-010,Amazon.in,search_seed,Raspberry Pi 5,,https://www.amazon.in/s?k=Raspberry+Pi+5,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-011,Robu,search_seed,Raspberry Pi Zero 2 W,,https://robu.in/?s=Raspberry+Pi+Zero+2+W&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-011,Robocraze,search_seed,Raspberry Pi Zero 2 W,,https://robocraze.com/search?q=Raspberry+Pi+Zero+2+W,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-011,Amazon.in,search_seed,Raspberry Pi Zero 2 W,,https://www.amazon.in/s?k=Raspberry+Pi+Zero+2+W,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-012,Robu,search_seed,Real-time Controller / EtherCAT Master,,https://robu.in/?s=Real-time+Controller+%2F+EtherCAT+Master&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-012,Robocraze,search_seed,Real-time Controller / EtherCAT Master,,https://robocraze.com/search?q=Real-time+Controller+%2F+EtherCAT+Master,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-012,Amazon.in,search_seed,Real-time Controller / EtherCAT Master,,https://www.amazon.in/s?k=Real-time+Controller+%2F+EtherCAT+Master,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-013,Robu,search_seed,STM32 Development Board,,https://robu.in/?s=STM32+Development+Board&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-013,Robocraze,search_seed,STM32 Development Board,,https://robocraze.com/search?q=STM32+Development+Board,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-013,Amazon.in,search_seed,STM32 Development Board,,https://www.amazon.in/s?k=STM32+Development+Board,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-014,Robu,search_seed,Teensy 4.1,,https://robu.in/?s=Teensy+4.1&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-014,Robocraze,search_seed,Teensy 4.1,,https://robocraze.com/search?q=Teensy+4.1,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
CTRL-014,Amazon.in,search_seed,Teensy 4.1,,https://www.amazon.in/s?k=Teensy+4.1,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-013,Robu,search_seed,BLDC Motor,,https://robu.in/?s=BLDC+Motor&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-013,Robocraze,search_seed,BLDC Motor,,https://robocraze.com/search?q=BLDC+Motor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-013,Amazon.in,search_seed,BLDC Motor,,https://www.amazon.in/s?k=BLDC+Motor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-014,Robu,search_seed,DC Worm Gear Motor,,https://robu.in/?s=DC+Worm+Gear+Motor&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-014,Robocraze,search_seed,DC Worm Gear Motor,,https://robocraze.com/search?q=DC+Worm+Gear+Motor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-014,Amazon.in,search_seed,DC Worm Gear Motor,,https://www.amazon.in/s?k=DC+Worm+Gear+Motor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-015,Robu,search_seed,High-Torque 20–35 kg·cm Servo,,https://robu.in/?s=High-Torque+20%E2%80%9335+kg%C2%B7cm+Servo&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-015,Robocraze,search_seed,High-Torque 20–35 kg·cm Servo,,https://robocraze.com/search?q=High-Torque+20%E2%80%9335+kg%C2%B7cm+Servo,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-015,Amazon.in,search_seed,High-Torque 20–35 kg·cm Servo,,https://www.amazon.in/s?k=High-Torque+20%E2%80%9335+kg%C2%B7cm+Servo,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-016,Robu,search_seed,High-Voltage Brushless Servo,,https://robu.in/?s=High-Voltage+Brushless+Servo&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-016,Robocraze,search_seed,High-Voltage Brushless Servo,,https://robocraze.com/search?q=High-Voltage+Brushless+Servo,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-016,Amazon.in,search_seed,High-Voltage Brushless Servo,,https://www.amazon.in/s?k=High-Voltage+Brushless+Servo,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-017,Robu,search_seed,Linear Actuator,,https://robu.in/?s=Linear+Actuator&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-017,Robocraze,search_seed,Linear Actuator,,https://robocraze.com/search?q=Linear+Actuator,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-017,Amazon.in,search_seed,Linear Actuator,,https://www.amazon.in/s?k=Linear+Actuator,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-018,Robu,search_seed,Mini Linear Servo,,https://robu.in/?s=Mini+Linear+Servo&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-018,Robocraze,search_seed,Mini Linear Servo,,https://robocraze.com/search?q=Mini+Linear+Servo,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-018,Amazon.in,search_seed,Mini Linear Servo,,https://www.amazon.in/s?k=Mini+Linear+Servo,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-019,Robu,search_seed,NEMA 17 Stepper Motor,,https://robu.in/?s=NEMA+17+Stepper+Motor&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-019,Robocraze,search_seed,NEMA 17 Stepper Motor,,https://robocraze.com/search?q=NEMA+17+Stepper+Motor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-019,Amazon.in,search_seed,NEMA 17 Stepper Motor,,https://www.amazon.in/s?k=NEMA+17+Stepper+Motor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-020,Robu,search_seed,NEMA 23 Stepper Motor,,https://robu.in/?s=NEMA+23+Stepper+Motor&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-020,Robocraze,search_seed,NEMA 23 Stepper Motor,,https://robocraze.com/search?q=NEMA+23+Stepper+Motor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-020,Amazon.in,search_seed,NEMA 23 Stepper Motor,,https://www.amazon.in/s?k=NEMA+23+Stepper+Motor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-021,Robu,search_seed,Solenoid Actuator,,https://robu.in/?s=Solenoid+Actuator&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-021,Robocraze,search_seed,Solenoid Actuator,,https://robocraze.com/search?q=Solenoid+Actuator,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ACT-021,Amazon.in,search_seed,Solenoid Actuator,,https://www.amazon.in/s?k=Solenoid+Actuator,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
